1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Terrestrial,Hills / Scrub,Rare,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Waxy,Violet,N/A,Smooth,Yellow,N/A,Other,Brown,N/A,Compound,Random Interval,Cordate (Heart Stem in Cleft),Undulate & Crenate,Error: Roll Out of Range,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Smooth,Green,N/A,Seeds,Spore,Wind,Other,Sphere,Avg. (1-5cm),Wavy,Velvety,Random Interval,Musky,Perennial (Yearly),Smooth,Blue,Night Closing,1-3,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Vapor / Smoke,Antiphlogistic,
Herbaceous,Aquatic,Salt Water,Uncommon,Small Patch (1-12),Large (1-10m),Stem / Trunk,None,Rhizoid,Smooth,Green,N/A,Waxy,Orange,N/A,Smooth,Silver,N/A,Compound,Stem / Trunk,Rhomboid (Diamond),Ciliate,Scaly,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Smooth,Grey,N/A,Seeds,Grain,Gravity,Spray,Funnel,Small (5-10mm),Toothed & Wavy,Smooth,Branch Points,Foul,Perennial (Yearly),Other,Brown,Luminescent,10+,2-4,Decay,Light,Non-Sentient,N/A,Edible,Raw,N/A,Nutritious / Tasty,Ground,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Edible,Dried,N/A,Medicinal / Other,Bath,Errihine,
Woody,Terrestrial,Hills / Scrub,Very Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Advantageous,Smooth,Green,N/A,Rough,Brown,N/A,Rough,Brown,N/A,Needles,Stem / Trunk,Spatulate (Spoon),Smooth,Scaly,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Flaky,Black,N/A,Seeds,Fruit,Other,Single,Bell,Avg. (1-5cm),Wavy,Dusty,Branch Points,Sweet,Annual (Once),Scaly,Green,Solid,1-3,1,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Grated,Antiperodic,Edible,Dried,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Powder,Antitussive,
Fungus,Avian,Plains / Savannah,Very Rare,Medium Patch (12-120),Small (5-25cm),Colonial Mass,None,Rhizoid,Smooth,Green,N/A,Scaly,White,N/A,Waxy,Brown,N/A,Needles,Terminal,Obovate (Egg Narrow at Base),Serrulate,Sticky,Reticulate (Smaller Veins Forming a Network),Pairs (2),Smooth,Violet,N/A,Seeds,Nut,Gravity,Single,Sphere,Small (5-10mm),Toothed & Feathery,Hairy,Regular Interval,Musky,Perennial (Yearly),Smooth,Green,Solid,10+,0,Decay,Gravity,Non-Sentient,N/A,Edible,Raw,N/A,Nutritious / Tasty,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Salt Water,Common,Medium Patch (12-120),Large (1-10m),Stem / Trunk,Random,Tap,Waxy,Green,N/A,Scaly,Orange,N/A,Smooth & Smooth,White,N/A,Needles,Random Interval,Elliptic (Oval Small or No Point),Dentate,Waxy,None,Singles (1),Smooth,Violet,N/A,Suckers,Fruit,Animal,Other,Sphere,Avg. (1-5cm),Curly,Velvety,Terminal,Other / Specific,Perennial (Yearly),Waxy,Grey,Solid,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Blanched,N/A,Non-Edible,N/A,N/A,Edible,Raw,N/A,Edible,Raw,N/A,Edible,Blanched,N/A,Medicinal / Other,Powder,Sedative,
Woody,Terrestrial,Plains / Savannah,Rare,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Random,Tap,Rough,Grey,N/A,Waxy,Brown,N/A,Rough,Green,N/A,Needles,Terminal,Lobed (Deeply Indented Margins),Dentate,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Rough,Yellow,N/A,Seeds,Nut,Gravity,Bunches,Spike,Large (5-10cm),Oval,Waxy,Random Interval,Sweet,Perennial (Yearly),Flaky,Green,Blushed,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Poultice,Carminative,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Very Common,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,None,Tap,Other,Green,N/A,Waxy,Yellow,N/A,Scaly,Grey,N/A,Blades,Terminal,Acicular (Needle),Denticulate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Smooth,Green,N/A,Suckers,Grain,Animal,Bunches,Cone,Huge (>10cm),Oval,Waxy,Random Interval,Foul,Other,Rough,Black,Iridescent,4-9,0,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Essence,Mysical / Other,Medicinal / Other,Juice,Re-Roll,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Re-Roll,Disinfectant,Nutritious / Tasty,Blanched,N/A,
Algae,Sub-Terrestrial,Marsh / Swamp / Bog,Rare,Small Patch (1-12),Large (1-10m),Stem / Trunk,Random,Rhizoid,Flaky,Blue,N/A,Smooth,White,N/A,Smooth,Green,N/A,None,Random Interval,Acuminate (Taper to Long Point),Sinuate,Smooth,Reticulate (Smaller Veins Forming a Network),Whorls (3-5),Smooth,Black,N/A,Budding / Fragmentation,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Predaceous,Light,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Hills / Scrub,Very Common,Solitary (1-2),Small (5-25cm),Multiple Stems / Trunks,Random,Fibrous,Smooth,Grey,N/A,Other,Violet,N/A,Smooth,Brown & Green,Luminescent,Broad,Branch Points,Pedate (Palmate Divided Latteral Lobes),Lobate,Waxy,None,Whorls (3-5),Waxy,Orange,N/A,Budding / Fragmentation,Fruit,Animal,Compound,Disc,Avg. (1-5cm),Oval,Veined,Random Interval,Sweet,Perennial (Yearly),Waxy,Silver,Solid,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Ointment,Hydragogue,Edible,Boiled,N/A,Nutritious / Tasty,Ground,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Medicinal / Other,Bath,Irritant,
Herbaceous,Aquatic,Fresh Water,Common,Small Patch (1-12),Small (5-25cm),Multiple Stems / Trunks,Radial,Bulb,Waxy,Orange,N/A,Smooth,Yellow,N/A,Smooth,Green,N/A,Broad,Terminal,Obtuse (Bluntly Tipped),Sinuate,Smooth & Hairy,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Green,N/A,Seeds,Fruit,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Ground,N/A,N/A,N/A,N/A,Nutritious / Tasty,Steeped,N/A,N/A,N/A,N/A,Nutritious / Tasty & Edible,N/A,N/A,Edible,Boiled,N/A,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Very Common,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,None,Tap,Smooth,Green,N/A,Waxy,Violet,N/A,Waxy,Green,N/A,Compound,Regular Interval,Poly-Foliate (2-7 Leaflets),Crenate,Scaly,None,Clusters (6+),Smooth,Red,N/A,Suckers,Fruit,Animal,Single,Funnel,Large (5-10cm),Round,Velvety,Terminal,None,Perennial (Yearly),Smooth,Orange,Night Closing,0,0,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Medicinal / Other,Poultice,Antiemetic,Edible,Dried,N/A,Medicinal / Other,Other,Vasodialator,N/A,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Medicinal / Other,Infusion,Re-Roll,
Herbaceous,Avian,Desert / Waste,Unique (Extremely Limited Area),Small Patch (1-12),Large (1-10m),Creeper Vine,Random,Fibrous,Smooth,Orange,N/A,Waxy,Blue,N/A,Smooth,Silver,N/A,Compound,Stem / Trunk,Acuminate (Taper to Long Point),Denticulate,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Yellow,N/A,Seeds,Grain,Animal,Bunches,Cone,Avg. (1-5cm),Blade,Hairy,Terminal,Foul,Poly-Annual (2-7 Years),Smooth,Green,Solid,4-9,0,Decay,Gravity,Non-Sentient,N/A,Medicinal / Other,Powder,Glue,Medicinal / Other,Powder,Insecticide,N/A,N/A,N/A,Edible,Boiled,N/A,Medicinal / Other,Bath,Restorative,Medicinal / Other,Poultice,Nauseant,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Common,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Ordered,Tap,Flaky,Gold,N/A,Smooth,Gold,N/A,Smooth,Silver,N/A,Compound,Regular Interval,Reniform (Kidney),Sinuate,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5) & Singles (1),Rough,Green,N/A,Suckers,Fruit,Gravity,Other,Sphere,Avg. (1-5cm),Wavy,Velvety,Branch Points,None,Annual (Once),Scaly,Orange,Mimicry,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ground,Balsam,Non-Edible,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Powder,Euphoriant,Medicinal / Other,Other,Stimulant,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Random,Fibrous,Scaly,Green,N/A,Rough,Brown,N/A,Scaly,Yellow,N/A,Broad,Stem / Trunk,Ovate (Egg Wide at Base),Serate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Scaly,Green,N/A,Suckers,Grain,Water,Spray,Disc,Tiny (<5mm),Oval,Hairy,Branch Points,Sweet,Poly-Annual (2-7 Years),Waxy,Green,Solid,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Boiled,N/A,Medicinal / Other,Bath,Depressant,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Fomentation,Vermifuge,Medicinal / Other,Grated,Oxytocic,
Herbaceous,Terrestrial,Marsh / Swamp / Bog & Forest / Jungle,Uncommon,Large Patch (120+),Small (5-25cm),Creeper Vine,Radial,Tap,Smooth,Gold,N/A,Waxy,Black,N/A,Smooth,Red,N/A,Broad,Branch Points & Random Interval,Acuminate (Taper to Long Point),Sinuate,Scaly,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Copper,N/A,Seeds,Grain,Animal,Other,Bell,Avg. (1-5cm),Thread,Dusty,Terminal,Musky,Perennial (Yearly),Smooth,Violet,Iridescent & Solid,1-3,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Other,Euphoriant,Edible,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,
Herbaceous,Aquatic,Fresh Water,Very Rare,Small Patch (1-12),Small (5-25cm),Stem / Trunk,Random,Tap,Smooth,Copper,N/A,Smooth,White,N/A,Scaly,Copper,N/A,Broad,Random Interval,Cordate (Heart Stem in Cleft),Serate,VelvetyDusty,Dichotomous (Veins Branching in Symmetric Pairs),Whorls (3-5),Flaky,Orange,N/A,Budding / Fragmentation,Fruit,Gravity,Single,Funnel,Avg. (1-5cm),Curly & Wavy,Velvety,Regular Interval,Other / Specific,Annual (Once),Flaky,Violet,Mottled,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Fomentation,Balsam,Medicinal / Other,Cold Extract,Galactagogue,Medicinal / Other,Poultice,Emetic,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Boiled,N/A,
Woody,Terrestrial,Plains / Savannah,Common,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Radial,Tap,Smooth,Orange,N/A,Waxy,Grey,N/A,Smooth,Green,N/A,Broad,Terminal,Acicular (Needle),Spiny,Scaly,Reticulate (Smaller Veins Forming a Network),Singles (1),Rough,Gold,N/A,Seeds,Fruit,Animal,Single,Sphere,Avg. (1-5cm),Curly,Velvety,Random Interval,Foul,Annual (Once),Waxy,Yellow,Solid,4-9,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty & Nutritious / Tasty,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,Medicinal / Other,Crushed,Hypnotic,Nutritious / Tasty,Blanched,N/A,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Rare,Medium Patch (12-120),Huge (>10m),Stem / Trunk,Radial,Rhizoid,Smooth,White,N/A,Waxy,White,N/A,Waxy,Black,N/A,Compound,Regular Interval,Poly-Foliate (2-7 Leaflets),Lobate,Hairy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Gold,N/A,Seeds,Spore,Animal,Spray,Bell,Tiny (<5mm),Oval,Velvety,Branch Points,Sweet,Other,Smooth,Black,Blushed & Blushed,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Cold Compress,Bitter,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,Medicinal / Other,Grated,Oil,Medicinal / Other,Fomentation,Demulcent,Medicinal / Other,Ointment,Aperient,
Woody,Terrestrial,Plains / Savannah,Common,Solitary (1-2),Small (5-25cm),Creeper Vine,Ordered,Tap,Smooth,Grey,N/A,Smooth,Grey & Red,Solid,Smooth,Brown,N/A,Broad,Branch Points,Deltoid (Triangular),Dentate,Sticky,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Scaly,Brown & Brown,Spotted,Seeds,Fruit,Water,Pairs,Funnel,Avg. (1-5cm),Feathery,Velvety,Random Interval & Branch Points,Sweet,Perennial (Yearly),Scaly,Green,Phases,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Boiled,N/A,Edible,Blanched,N/A,Medicinal / Other,Syrup,Antitussive,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Mountains,Very Common,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Radial,Tap,Waxy,Yellow,N/A,Rough,Gold,N/A,Smooth,Copper,N/A,Broad,Terminal,Reniform (Kidney),Serrulate,Hairy & Smooth,Arcute (Secondary Veins Bending Towards Apex),Whorls (3-5),Rough,Brown,N/A,Seeds,Fruit,Animal,Single,Disc,Large (5-10cm),Oval,Waxy,Regular Interval,Foul,Annual (Once),Rough,Yellow,Night Closing,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Tincture,Depressant,Edible,Roasted,N/A,Medicinal / Other,Poultice,Antiperodic,Medicinal / Other,Crushed,Anthelmintic,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Common,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Random,Tap,Smooth,Violet,N/A,Rough,Blue,N/A,Smooth,Grey,N/A,Scales,Random Interval,Pedate (Palmate Divided Latteral Lobes),Spiny,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Smooth,Brown,N/A,Seeds,Grain,Gravity,Spray,Cone,Avg. (1-5cm),Blade & Curly,Velvety,Regular Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Green,Blushed,0,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Bath,Abortifacient,Medicinal / Other,Ground,Specific,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Medicinal / Other,Essence,Haemostatic,
Woody,Terrestrial,Marsh / Swamp / Bog,Common,Solitary (1-2),Small (5-25cm),Creeper Vine,Radial,Tap,Scaly,Grey,N/A,Rough,Green,N/A,Rough,Gold,N/A,Broad,Branch Points,Obovate (Egg Narrow at Base),Undulate,Waxy,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5),Waxy,Copper,N/A,Seeds,Nut,Gravity,Compound,Spike,Avg. (1-5cm),Toothed,Waxy,Terminal,Foul,Perennial (Yearly),Flaky,Green,Stripes,0,2-4,Decay,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Juice,Expectorant,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Whole,Vermicide,Nutritious / Tasty,Dried,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Rare,Solitary (1-2),Large (1-10m),Stem / Trunk,Random,Tap,Rough,Gold,N/A,Smooth,Blue,N/A,Smooth,Green,N/A,Compound,Terminal,Cordate (Heart Stem in Cleft),Smooth,Error: Roll Out of Range,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Waxy,Copper,N/A,Seeds,Grain,Gravity,Spray,Bell,Tiny (<5mm),Blade,Scaly,Terminal,Sweet,Perennial (Yearly),Smooth,Green,Solid,0,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Steeped,N/A,Medicinal / Other,Other,Dye,N/A,N/A,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Herbaceous,Aquatic,Fresh Water,Rare,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Radial,Rhizoid,Smooth,Green,N/A,Other,Green,N/A,Smooth,Brown,N/A,Broad,Terminal,Orbicular (Circular),Smooth,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Waxy,Yellow,N/A,Budding / Fragmentation,Fruit,Gravity,Pairs,Bell,Avg. (1-5cm),Oval & Oval,Veined,Regular Interval,Other / Specific,Poly-Annual (2-7 Years),Other,Yellow,Spotted,10+,0,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Edible,Roasted,N/A,Edible,Blanched,N/A,Edible,Blanched,N/A,N/A,N/A,N/A,Medicinal / Other,Crushed,Emetic,Nutritious / Tasty,Raw,N/A,
Herbaceous,Terrestrial,Desert / Waste,Very Common,Solitary (1-2),Average (25cm-1m),Creeper Vine,Random,Tubers,Smooth,Green,N/A,Other,Orange & Green,Solid & Spotted,Smooth,Red,N/A,Compound,Random Interval,Truncate (Squared off Apex),Smooth,Waxy,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Violet,N/A,Seeds,Grain,Wind,Bunches,Cone,Avg. (1-5cm),Toothed,Waxy,Terminal,Musky,Poly-Annual (2-7 Years),Waxy,Violet,Spotted,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Vapor / Smoke,Cardiac,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Poultice,Deodorant,Edible,Raw,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Flaky,Black,N/A,Waxy,Yellow,N/A,Smooth,Brown,N/A,Compound,Regular Interval,Poly-Foliate (2-7 Leaflets),Smooth,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Rough,Silver,N/A,Suckers,Fruit,Water,Pairs,Bell,Huge (>10cm),Round,Smooth,Regular Interval,Musky,Annual (Once),Smooth,Brown,Stripes,0,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Syrup,Hepatic,Medicinal / Other,Infusion,Diaphoretic,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Ground,N/A,
Woody,Terrestrial,Forest / Jungle,Very Rare,Solitary (1-2),Large (1-10m),Stem / Trunk,Radial,None,Smooth,Green,N/A,Waxy,Green,N/A,Smooth,Violet,N/A,Compound,Regular Interval,Elliptic (Oval Small or No Point),Sinuate & Sinuate,Waxy,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Scaly,Silver,N/A,Seeds,Fruit,Water,Other,Cone,Huge (>10cm),Curly,Veined,Branch Points,Foul,Perennial (Yearly),Other,Yellow,Luminescent,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Boiled,N/A,Edible,Roasted,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,
Fungus,Terrestrial,Desert / Waste,Very Common,Solitary (1-2),Large (1-10m),Stem / Trunk,None,Rhizoid,Other,Yellow,N/A,Rough,Yellow,N/A,Waxy,Green,N/A,Needles,Terminal,Obcordate (Heart Stem at Point),Undulate,VelvetyDusty,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Smooth,Blue,N/A,Seeds,Grain,Water,Spray,Disc,Avg. (1-5cm),Wavy,Velvety,Terminal,Sweet,Perennial (Yearly),Smooth,Black,Solid,1-3,1,Decay,None,Sentient,Instinctual,Nutritious / Tasty,Steeped,N/A,Nutritious / Tasty,Ground,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Dried,N/A,Nutritious / Tasty,Steeped,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Large Patch (120+),Average (25cm-1m),Creeper Vine,Radial,Fibrous,Waxy,Green,N/A,Rough,Copper & Grey,Stripes,Smooth,Yellow,N/A,Broad,Terminal,Reniform (Kidney),Lobate,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Green & Brown,Mottled,Seeds,Fruit,Water,Other,Sphere,Small (5-10mm),Round,Velvety,Branch Points,Sweet,Annual (Once),Smooth,Copper,Luminescent,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Medicinal / Other,Grated,Diuretic,
Herbaceous,Aquatic,Fresh Water,Very Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,None,Smooth,Brown,N/A,Rough,Brown,N/A,Smooth,Gold,N/A,Broad,Terminal,Poly-Foliate (2-7 Leaflets),Serate,VelvetyDusty,Reticulate (Smaller Veins Forming a Network),Pairs (2),Smooth,White,N/A,Seeds,Grain,Gravity,Other,Bell,Small (5-10mm),Round,Velvety,Terminal,Sweet,Perennial (Yearly),Smooth,Gold,Blushed,10+,2-4,Photo / Chemo-Synthetic,Motile,Non-Sentient,N/A,Edible,Boiled,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Mountains,Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Radial,Tap,Rough,Orange,N/A,Flaky,Black & Green,Mottled,Flaky,Yellow,N/A,Needles,Terminal,Poly-Foliate (2-7 Leaflets),Lobate,Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Brown,N/A,Seeds,Nut,Gravity,Pairs,Funnel,Avg. (1-5cm),Feathery,Smooth,Random Interval,None,Other,Rough,Grey,Solid,1-3,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Roasted,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Powder,Nephretic,Nutritious / Tasty,Raw,N/A,
Herbaceous,Terrestrial,Hills / Scrub,Very Rare,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Random,Tubers,Smooth,White,N/A,Smooth,Green,N/A,Smooth,Orange,N/A,Scales,Random Interval,Reniform (Kidney),Smooth,Hairy,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Waxy,Green,N/A,Seeds,Spore,Wind,Compound,Spike,Avg. (1-5cm),Thread,Velvety,Terminal,Sweet,Annual (Once),Rough,Green,Iridescent,10+,5+,Other,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Medicinal / Other,Vapor / Smoke,Detergent,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Radial,Rhizoid,Waxy,Green,N/A,Smooth,Green,N/A,Smooth,Copper,N/A,Compound,Branch Points,Obovate (Egg Narrow at Base),Dentate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Smooth,Green,N/A,Seeds,Fruit,Animal,Single,Bell,Avg. (1-5cm),Blade,Hairy & Waxy,Branch Points,Foul,Perennial (Yearly),Waxy,Copper,Solid,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Medicinal / Other,Grated,Fungicide,Edible,Dried,N/A,N/A,N/A,N/A,Edible,Dried,N/A,Edible,Raw,N/A,
