1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Terrestrial,Forest / Jungle,Very Common,Solitary (1-2),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Waxy,Silver,N/A,Waxy,Gold,N/A,Smooth,Brown,N/A,Blades,Branch Points,Acuminate (Taper to Long Point),Sinuate,VelvetyDusty,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Brown,N/A,Seeds,Fruit,Other,Pairs,Bell,Avg. (1-5cm),Oval,Velvety,Random Interval,Sweet,Perennial (Yearly),Smooth,Violet,Spotted,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Medicinal / Other,Re-Roll,Appetizer,
Woody,Terrestrial,Plains / Savannah,Common,Solitary (1-2),Average (25cm-1m),Colonial Mass,Random,Advantageous,Scaly,Brown & Grey,Mottled,Smooth,Yellow,N/A,Rough,Yellow & Copper,Solid,Broad,Regular Interval,Cuneate (Wedge Accute Base),Serrulate,Smooth,Pinnate (Secondary Veins Paired Oppositely),Singles (1),Scaly,Green,N/A,Budding / Fragmentation,Nut,Animal,Single,Disc,Small (5-10mm),Toothed,Veined,Random Interval,Sweet,Poly-Annual (2-7 Years),Rough,Green & Brown,Translucent,1-3,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Raw,N/A,N/A,N/A,N/A,Medicinal / Other,Vapor / Smoke,Bitter,Edible,Ground,N/A,Edible,Boiled,N/A,
Herbaceous,Terrestrial,Hills / Scrub,Common,Large Patch (120+),Tiny (<5cm),Creeper Vine,Random,Tap,Smooth,Green,N/A,Waxy,Black,N/A,Smooth,Copper,N/A,Broad,Regular Interval,Deltoid (Triangular),Denticulate,Sticky,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Scaly,Brown,N/A,Seeds,Fruit,Animal,Single,Bell,Avg. (1-5cm),Blade,Dusty,Regular Interval,Other / Specific,Other,Waxy,Blue,Patches,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Ground,N/A,Edible,Boiled,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Dried,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Rare,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Random,Tap,Smooth,Green,N/A,Waxy,Red,N/A,Waxy,Orange,N/A,Compound,Regular Interval,Spear-Shaped (Pointed Barbbed-Base),Lobate,VelvetyDusty,None,Clusters (6+),Smooth,White,N/A,Suckers,Grain,Gravity,Single,Complex,Avg. (1-5cm),Oval,Smooth,Random Interval,Sweet,Poly-Annual (2-7 Years),Scaly,Orange,Blushed,4-9,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Juice,Specific,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Nutritious / Tasty,Ground,N/A,
Herbaceous,Terrestrial,Mountains,Common,Medium Patch (12-120),Large (1-10m),Creeper Vine,Radial,Fibrous,Smooth,Brown,N/A,Smooth,Red,N/A,Scaly,Black,N/A,Blades,Branch Points,Deltoid (Triangular),Serrulate,Smooth,Arcute (Secondary Veins Bending Towards Apex),Pairs (2),Scaly,Green,N/A,Suckers,Fruit,Animal,Pairs,Bell,Small (5-10mm),Curly,Velvety,Random Interval,None,Other,Smooth,White,Stripes,0,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Cold Extract,Vesicant,Edible,Ground,N/A,Edible,Roasted,N/A,Edible,Steeped,N/A,Edible,Raw,N/A,Nutritious / Tasty,Ground,N/A,
Algae,Aquatic,Salt Water,Common,Small Patch (1-12),Small (5-25cm),Multiple Stems / Trunks,Radial,None,Smooth,Copper,N/A,Smooth,Yellow,N/A,Other,Silver,N/A,None,Random Interval,Reniform (Kidney),Sinuate,Sticky,Cross-Venulate (Small Veins Connecting Secondary Veins),Singles (1),Smooth,Silver,N/A,Budding / Fragmentation,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Large Patch (120+),Average (25cm-1m),Creeper Vine,Random,Tap,Smooth,Brown,N/A,Smooth,Green,N/A,Waxy & Smooth,Silver,N/A,Broad,Terminal,Lobed (Deeply Indented Margins),Sinuate,Smooth,None,Pairs (2),Smooth,Green,N/A,Budding / Fragmentation,Spore,Wind,Pairs,Complex,Large (5-10cm),Round,Velvety,Terminal,Other / Specific,Annual (Once),Rough,Silver,Translucent,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Ointment,Nervine,
Herbaceous,Aquatic,Fresh Water,Rare,Solitary (1-2),Tiny (<5cm),Stem / Trunk,Radial,Fibrous,Flaky,Green,N/A,Smooth,Gold,N/A,Waxy,Green,N/A,Broad,Regular Interval,Pedate (Palmate Divided Latteral Lobes),Ciliate,Hairy,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Smooth,Silver,N/A,Seeds,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Roasted,N/A,Nutritious / Tasty,Raw,N/A,
Woody,Terrestrial,Forest / Jungle,Very Common,Medium Patch (12-120),Huge (>10m),Creeper Vine,Random,Tap,Scaly,Green,N/A,Scaly,Brown,N/A,Scaly,Green,N/A,Compound,Stem / Trunk,Hastatae (Triangular Basal Lobes),Serrulate,Sticky,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Flaky,Black,N/A,Seeds,Nut,Gravity,Bunches,Bell,Huge (>10cm),Blade,Sticky,Regular Interval,Sweet,Perennial (Yearly),Flaky,Yellow,Iridescent,4-9,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Blanched,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Medicinal / Other,Wash,Antiseptic,Edible,Ground,N/A,
Woody,Terrestrial,Plains / Savannah,Very Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Green,N/A,Rough,Gold,N/A,Scaly,Grey,N/A,Broad,Terminal,Reniform (Kidney),Ciliate,VelvetyDusty,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Smooth,Silver,N/A,Seeds,Nut,Gravity,Pairs,Spike,Huge (>10cm),Curly,Sticky,Random Interval,Sweet,Perennial (Yearly),Scaly,Violet,Solid,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Solitary (1-2),Tiny (<5cm),Stem / Trunk,Radial,Fibrous,Smooth,Green,N/A,Waxy,Orange,N/A,Smooth,Black,N/A,Compound,Regular Interval,Linear (Parallel Margins & Elongate),Smooth,Waxy,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Green,N/A,Seeds,Grain,Gravity,Spray,Bell,Avg. (1-5cm),Round,Hairy & Hairy,Branch Points,Sweet,Perennial (Yearly),Smooth,Green,Solid,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Vapor / Smoke,Hydragogue,Edible,Boiled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Medicinal / Other,Bath,Nervine,
Woody,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Random,Fibrous,Flaky,Brown,N/A,Waxy,White,N/A,Smooth,Yellow,N/A,Needles,Regular Interval,Cordate (Heart Stem in Cleft),Dentate,Hairy & Sticky,Pinnate (Secondary Veins Paired Oppositely),Pairs (2),Smooth,Green,N/A,Seeds,Nut,Gravity,Single,Funnel,Small (5-10mm),Thread,Waxy,Regular Interval,Musky,Perennial (Yearly),Scaly,Copper,Mimicry,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Fomentation,Depurative,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Dried,N/A,Medicinal / Other,Crushed,Mucilaginous,Non-Edible,N/A,N/A,
Woody,Terrestrial,Marsh / Swamp / Bog,Uncommon,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Tap,Rough,Green,N/A,Smooth,Green,N/A,Flaky,Yellow,N/A,Compound,Terminal,Spatulate (Spoon),Lobate,VelvetyDusty,None,Pairs (2),Rough,Gold,N/A,Seeds,Grain,Gravity,Other,Spike,Avg. (1-5cm),Blade,Sticky & Velvety,Terminal,Sweet,Perennial (Yearly),Waxy,Brown,Translucent,4-9,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Edible,Raw,N/A,N/A,N/A,N/A,Medicinal / Other,Syrup,Galactagogue,Nutritious / Tasty,Roasted,N/A,Edible,Blanched,N/A,
Algae,Aquatic,Fresh Water,Very Common,Small Patch (1-12),Large (1-10m),Colonial Mass,Ordered,Rhizoid,Waxy,Violet,N/A,Smooth,Black,N/A,Smooth,Yellow,N/A,None,Regular Interval,Obovate (Egg Narrow at Base),Dentate,Smooth,None,Clusters (6+),Smooth,Black,N/A,Budding / Fragmentation,Other,Animal,Bunches,Disc,Avg. (1-5cm),Curly,Velvety,Branch Points,None,Perennial (Yearly),Scaly,Yellow,Night Closing,4-9,1,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Poultice,Anesthetic,Edible,Raw,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Medium Patch (12-120),Huge (>10m),Creeper Vine,Random,Tubers,Smooth,Gold,N/A,Smooth,Brown,N/A,Smooth,Green,N/A,Broad,Regular Interval,Cuneate (Wedge Accute Base),Smooth,Waxy,Cross-Venulate (Small Veins Connecting Secondary Veins),Singles (1),Smooth,Grey,N/A,Suckers,Grain,Wind,Spray,Cone,Large (5-10cm),Oval,Veined,Regular Interval,Sweet,Poly-Annual (2-7 Years),Other,Red,Luminescent,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Ground,N/A,Edible,Ground,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Powder,Bitter,
Herbaceous,Terrestrial,Hills / Scrub,Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,None,Tap,Scaly,Red,N/A,Smooth,Green,N/A,Smooth,Green,N/A,Compound,Branch Points,Palmate (Hand-Like),Sinuate,Smooth,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Other,Green,N/A,Seeds,Grain,Wind,Spray,Complex,Tiny (<5mm),Round,Sticky,Regular Interval & Terminal,Sweet,Perennial (Yearly),Smooth,Green,Stripes,4-9,1,Predaceous,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Medicinal / Other,Bath,Carminative,
Woody,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Tap,Rough,Red,N/A,Smooth,Red,N/A,Rough,Green,N/A,Broad,Regular Interval,Deltoid (Triangular),Lobate,Re-Roll & Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Rough,Brown & Green,Stripes,Budding / Fragmentation,Fruit,Animal,Pairs,Bell,Avg. (1-5cm),Round,Waxy,Stem / Trunk,Sweet,Other,Waxy & Scaly,Red,Solid,1-3,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Ground,N/A,Nutritious / Tasty,Roasted,N/A,Edible,Roasted,N/A,Medicinal / Other,Wash,Antiperodic,Nutritious / Tasty,Blanched,N/A,
Herbaceous,Sub-Terrestrial,Forest / Jungle,Common,Solitary (1-2),Small (5-25cm),Creeper Vine,Radial,Fibrous,Smooth,Yellow,N/A,Smooth,Gold,N/A,Smooth,Red,N/A,Compound,Terminal,Poly-Foliate (2-7 Leaflets),Ciliate,Sticky,Cross-Venulate (Small Veins Connecting Secondary Veins),Whorls (3-5),Smooth,Green,N/A,Seeds,Grain,Wind,Spray,Bell,Tiny (<5mm),Wavy,Hairy,Stem / Trunk & Terminal,None,Poly-Annual (2-7 Years),Smooth,Gold,Luminescent,1-3,0,Decay,Light,Non-Sentient,N/A,Edible,Roasted,N/A,Medicinal / Other,Tincture,Antipyretic,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Edible,Ground,N/A,
Herbaceous,Terrestrial,Hills / Scrub,Uncommon,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Ordered,Rhizoid,Rough,Yellow,N/A,Smooth,Green,N/A,Waxy,Green,N/A,Broad,Terminal,Digitate (Finger-Like Lobes),Spiny,VelvetyDusty,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Green,N/A,Suckers,Fruit,Animal,Pairs,Cone,Small (5-10mm),Toothed,Veined,Regular Interval,Sweet,Annual (Once),Smooth,White,Night Closing,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Raw,N/A,
Woody,Terrestrial,Forest / Jungle,Very Common,Large Patch (120+),Large (1-10m),Creeper Vine,Ordered,Tap,Flaky,Yellow,N/A,Rough,Green,N/A,Flaky,Green,N/A,Broad,Random Interval,Elliptic (Oval Small or No Point),Lobate,VelvetyDusty,None,Singles (1),Rough,White,N/A,Seeds,Fruit,Water,Compound,Cone,Avg. (1-5cm),Thread,Veined,Regular Interval,Sweet,Annual (Once),Rough,Gold,Night Blooming,1-3,0,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Blanched,N/A,Medicinal / Other,Powder,Vulnerary,Edible,Steeped,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Small Patch (1-12),Large (1-10m),Stem / Trunk,Random,Tubers,Rough,Blue,N/A,Other,Brown,N/A,Flaky,Brown,N/A,Broad,Terminal,Obtuse (Bluntly Tipped),Smooth,Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+) & Pairs (2),Smooth,Green,N/A,Suckers & Suckers,Fruit,Animal,Single,Bell,Small (5-10mm),Blade & Round,Velvety,Terminal,Sweet,Other,Smooth,Silver,Patches,1-3,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,Edible,Ground,N/A,Edible,Ground,N/A,Nutritious / Tasty,Dried,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Radial,Tap,Scaly,Grey,N/A,Smooth,Green,N/A,Rough,Silver,N/A,None,Branch Points,Palmate (Hand-Like),Denticulate & Ciliate,Smooth,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Smooth,Silver,N/A,Seeds,Fruit,Animal,Pairs,Funnel,Huge (>10cm),Oval,Veined,Terminal,Sweet,Other,Smooth,Silver,Mottled,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,N/A,N/A,N/A,Medicinal / Other,Syrup,Nervine,Edible,Blanched,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Grated,Fungicide,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Uncommon,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,None,Fibrous,Smooth,Green,N/A,Waxy,Green,N/A,Waxy,White,N/A,Broad,Regular Interval,Linear (Parallel Margins & Elongate),Sinuate,Scaly,None,Whorls (3-5),Flaky,White,N/A,Seeds,Grain,Gravity,Spray,Bell,Small (5-10mm),Feathery,Smooth,Branch Points,Sweet,Perennial (Yearly),Smooth,Orange,Luminescent,4-9,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Ground,Antiemetic,Medicinal / Other,Syrup,Antispasmodic,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Blanched,N/A,Medicinal / Other,Cold Compress,Irritant,
Herbaceous,Aquatic,Brackish,Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Ordered,Tap,Smooth,Brown,N/A,Smooth,Violet,N/A,Rough,Yellow,N/A,Compound,Terminal,Cuneate (Wedge Accute Base),Sinuate,VelvetyDusty,Arcute (Secondary Veins Bending Towards Apex) & Dichotomous (Veins Branching in Symmetric Pairs),Pairs (2),Smooth,Red,N/A,Budding / Fragmentation,Grain,Animal,Single,Sphere,Tiny (<5mm),Thread,Veined,Branch Points,Sweet,Poly-Annual (2-7 Years),Smooth,Copper,Solid,0,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Poultice,Hydragogue,Edible,Boiled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Tincture,Detergent,Medicinal / Other,Powder,Vermicide,
Herbaceous,Terrestrial,Plains / Savannah,Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Random,Bulb,Smooth,Red,N/A,Flaky,Silver,N/A,Smooth,Silver,N/A,Broad,Random Interval,Linear (Parallel Margins & Elongate),Lobate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Smooth,Copper,N/A,Budding / Fragmentation,Spore,Animal,Other,Cone,Large (5-10cm),Wavy,Velvety,Random Interval,Other / Specific,Annual (Once),Smooth,Blue,Night Closing & Stripes,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Rubbed,Anesthetic,Edible,Boiled,N/A,
Woody,Sub-Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Ordered,Fibrous,Waxy & Rough,Gold & Green,Stripes & Stripes,Waxy,Green,N/A,Smooth,Black,N/A,Blades,Random Interval,Hastatae (Triangular Basal Lobes),Lobate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Flaky,Silver,N/A,Seeds,Nut,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Solitary (1-2),Large (1-10m),Creeper Vine,Random,Fibrous,Smooth,Blue,N/A,Smooth,Green,N/A,Smooth,Orange,N/A,Broad,Regular Interval,Falcate (Sickle),Undulate,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Rough,Blue,N/A,Seeds,Nut,Gravity,Single,Disc,Avg. (1-5cm),Oval,Scaly,Stem / Trunk,Foul,Annual (Once),Rough,Yellow,Iridescent & Solid,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Ground,Calmative,Medicinal / Other,Decoction,Carminative,N/A,N/A,N/A,Medicinal / Other,Cold Compress,Vasodialator,Medicinal / Other,Cold Extract,Vermifuge,Edible,Boiled,N/A,
Woody,Terrestrial,Forest / Jungle,Uncommon,Small Patch (1-12),Large (1-10m),Stem / Trunk,Radial,Rhizoid,Rough,Yellow,N/A,Smooth,White,N/A,Rough,Gold,N/A,Compound,Terminal,Flabellate (Fan Shaped),Dentate,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Waxy,Yellow,N/A,Seeds,Nut,Animal,Pairs,Funnel,Avg. (1-5cm),Round,Dusty,Branch Points,None,Poly-Annual (2-7 Years),Smooth,Green,Solid,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Powder,Detergent,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Random,Tap,Flaky,Green,N/A,Smooth,Gold,N/A,Smooth,Green & Silver,Luminescent,Broad,Terminal,Truncate (Squared off Apex),Sinuate,Hairy,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Smooth,Blue,N/A,Suckers,Fruit,Animal,Single,Disc,Tiny (<5mm),Toothed,Hairy,Terminal,Other / Specific,Perennial (Yearly),Flaky,Brown,Stripes,10+,2-4,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Edible,Steeped,N/A,Medicinal / Other,Other,Appetizer,Edible,Roasted,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Vapor / Smoke,Antiemetic,
Herbaceous,Aquatic,Fresh Water,Common,Large Patch (120+),Tiny (<5cm),Stem / Trunk,Ordered,Tap,Smooth,Silver,N/A,Smooth,Copper,N/A,Smooth,Brown,N/A,Broad,Regular Interval,Cuneate (Wedge Accute Base),Serrulate,Hairy,Arcute (Secondary Veins Bending Towards Apex),Whorls (3-5),Smooth,Green,N/A,Seeds,Fruit,Wind,Single,Complex,Tiny (<5mm),Curly,Dusty,Regular Interval,Sweet,Annual (Once),Waxy,Orange,Patches,4-9,1,Predaceous,None,Non-Sentient,N/A,Edible,Raw,N/A,Edible,Dried,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Medicinal / Other,Other,Adjuvant,Medicinal / Other,Ointment,Sialagogue,
Woody,Terrestrial,Hills / Scrub & Desert / Waste,Uncommon,Large Patch (120+),Large (1-10m),Multiple Stems / Trunks,Radial,Fibrous,Flaky,Yellow,N/A,Rough,Grey,N/A,Flaky,Green,N/A,Needles,Regular Interval,Acuminate (Taper to Long Point),Sinuate,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Rough,Grey,N/A,Seeds,Nut,Gravity,Single,Bell,Avg. (1-5cm),Toothed,Veined,Branch Points,Musky,Perennial (Yearly),Waxy,Blue,Phases,10+,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Ground,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Decoction,Re-Roll,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Salt Water,Very Common,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Waxy,Blue,N/A,Smooth,Orange,N/A,Smooth,Violet,N/A,Broad,Terminal,Rhomboid (Diamond),Smooth,Waxy,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Rough,Red,N/A,Other,Fruit,Animal,Pairs,Sphere,Avg. (1-5cm),Round,Hairy,Random Interval,Musky,Annual (Once),Waxy,Silver,Spotted,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Raw,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Rare,Large Patch (120+),Small (5-25cm),Stem / Trunk,Random,Bulb,Other,Brown,N/A,Rough,Green,N/A,Smooth,Blue,N/A,Broad,Random Interval,Lobed (Deeply Indented Margins),Smooth,Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Smooth,Red,N/A,Seeds,Grain,Animal,Compound,Sphere,Tiny (<5mm),Toothed,Smooth,Regular Interval & Regular Interval,Sweet,Perennial (Yearly),Smooth,Grey,Translucent,10+,1,Parasitic,Touch,Non-Sentient,N/A,Medicinal / Other,Juice,Specific,Medicinal / Other,Powder,Antitussive,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Vapor / Smoke,Antiemetic,
Fungus,Aquatic,Fresh Water,Common,Small Patch (1-12),Tiny (<5cm),Creeper Vine,None,Rhizoid,Smooth,Gold,N/A,Scaly,Silver,N/A,Smooth,Gold,N/A,Scales & Scales,Terminal,Acicular (Needle),Sinuate,VelvetyDusty & Scaly,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Green,N/A,Other,Spore,Animal,Pairs,Funnel,Huge (>10cm),Wavy & Oval,Sticky,Terminal,Sweet,Perennial (Yearly),Smooth,Orange,Solid,10+,2-4,Decay,Light,Non-Sentient,N/A,Nutritious / Tasty,Blanched,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Ground,N/A,Non-Edible,N/A,N/A,
