1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Aquatic,Fresh Water,Very Common,Small Patch (1-12),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Waxy,Green,N/A,Smooth,Brown,N/A,Rough,Blue,N/A,Compound,Terminal,Palmate (Hand-Like),Lobate,Sticky,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Smooth,Brown,N/A,Budding / Fragmentation,Grain,Gravity,Bunches,Cone,Large (5-10cm),Wavy & Blade,Velvety,Terminal,Sweet,Poly-Annual (2-7 Years),Scaly,Yellow,Stripes,4-9,1,Parasitic,Touch,Non-Sentient,N/A,Edible,Ground,N/A,Edible,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Decoction,Diaphoretic,Medicinal / Other,Ointment,Antiphlogistic,
Herbaceous,Sub-Terrestrial,Marsh / Swamp / Bog,Very Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Random,Rhizoid,Smooth,Silver,N/A,Smooth,Green,N/A,Smooth,Yellow,N/A,Blades,Terminal,Lanceolate (Pointed at Both Ends),Serrulate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Smooth,Brown,N/A,Seeds,Spore,Wind,Pairs,Cone,Tiny (<5mm),Curly,Waxy,Branch Points,Musky,Perennial (Yearly),Rough,Blue,Night Blooming,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Ground,Antiperodic,Edible,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Decoction,Colorant,Medicinal / Other,Bath,Antipyretic,
Algae,Aquatic,Salt Water,Common,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,None,None,Smooth,White,N/A,Smooth,Brown,N/A,Waxy,Copper,N/A,None,Terminal,Subulate (Awl),Undulate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Rough,Brown,N/A,Budding / Fragmentation,Grain,Gravity,Compound,Cone,Avg. (1-5cm),Oval,Hairy,Random Interval,Musky,Annual (Once),Smooth,Black,Solid,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Smooth & Waxy,Yellow,N/A,Smooth,Brown,N/A,Smooth,Green,N/A,Blades,Random Interval,Lanceolate (Pointed at Both Ends),Ciliate & Lobate,Smooth,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Rough,Green,N/A,Suckers,Nut,Animal,Pairs,Complex,Small (5-10mm),Curly,Smooth,Random Interval,Sweet,Perennial (Yearly),Smooth,Yellow,Solid,10+,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Cold Compress,Re-Roll,Nutritious / Tasty,Ground,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Medicinal / Other,Fomentation,Emetic,
Woody,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Large (1-10m),Creeper Vine,Radial,Fibrous,Smooth,Orange,N/A,Rough,Copper,N/A,Scaly,Yellow,N/A,Compound,Random Interval,Obcordate (Heart Stem at Point),Lobate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Rough,Green,N/A,Seeds,Nut,Animal,Compound,Disc,Avg. (1-5cm),Wavy,Hairy,Regular Interval,Sweet,Poly-Annual (2-7 Years),Flaky,Green,Luminescent,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Infusion,Adjuvant,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ointment,Re-Roll,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle & Plains / Savannah,Common,Solitary (1-2),Small (5-25cm),Creeper Vine,None,Tubers,Smooth,Yellow,N/A,Smooth,Yellow & Violet,Translucent & Phases,Smooth,Yellow,N/A,Compound,Stem / Trunk,Elliptic (Oval Small or No Point),Sinuate,Hairy,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Smooth,Green,N/A,Seeds,Nut,Gravity,Single,Complex,Avg. (1-5cm),Oval,Dusty,Terminal,Sweet,Perennial (Yearly),Waxy,Grey,Mimicry,1-3,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Boiled,N/A,Medicinal / Other,Ground,Pectoral,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Poultice,Calmative,Medicinal / Other,Infusion,Sialagogue,
Herbaceous,Terrestrial,Forest / Jungle,Very Common,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Scaly,Orange,N/A,Smooth,Yellow,N/A,Waxy,Green,N/A,Broad,Branch Points,Poly-Foliate (2-7 Leaflets),Dentate,Scaly,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Waxy,Blue,N/A,Seeds,Fruit,Animal,Pairs,Funnel,Tiny (<5mm),Feathery,Velvety,Terminal,Sweet,Annual (Once),Other,Blue,Mimicry,0,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Grated,Oxytocic,Edible,Roasted,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Edible,Blanched,N/A,
Herbaceous,Terrestrial,Plains / Savannah & Forest / Jungle,Very Common,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,Random,Tap,Smooth,Gold,N/A,Scaly,Violet,N/A,Waxy,Gold,N/A,Compound,Branch Points,Orbicular (Circular),Smooth,Waxy,None,Clusters (6+),Smooth,Brown,N/A,Seeds,Nut,Animal,Bunches,Bell,Small (5-10mm),Wavy,Waxy,Regular Interval,Musky,Annual (Once),Smooth,Gold,Iridescent,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Bath,Laxative,Nutritious / Tasty,Roasted,N/A,
Woody,Terrestrial,Mountains,Rare,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Radial,Fibrous,Smooth,White & Green,Solid,Rough,Green & Orange,Stripes,Waxy,Copper,N/A,Broad,Random Interval,Elliptic (Oval Small or No Point),Lobate,Hairy,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Waxy,Violet,N/A,Seeds,Nut,Animal,Compound,Sphere,Large (5-10cm),Blade,Hairy,Branch Points,Sweet,Poly-Annual (2-7 Years),Rough,Brown,Night Closing,0,1,Predaceous,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ground,Laxative,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Nutritious / Tasty,Raw,N/A,
Woody,Terrestrial,Mountains & Forest / Jungle,Very Rare,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Random,Tap,Flaky,Green,N/A,Smooth,Green & Grey,Blushed,Rough,Yellow,N/A,Broad,Random Interval,Spatulate (Spoon),Lobate,Smooth,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Rough,Brown,N/A,Budding / Fragmentation,Nut,Animal,Bunches,Bell,Avg. (1-5cm),Thread,Velvety,Random Interval,Foul,Poly-Annual (2-7 Years),Rough,Violet,Blushed,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Brackish,Uncommon,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Tap,Flaky,Silver,N/A,Smooth,Brown,N/A,Smooth,Yellow,N/A,Compound,Stem / Trunk,Linear (Parallel Margins & Elongate),Smooth,VelvetyDusty,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Green,N/A,Seeds,Grain,Other,Spray,Cone,Avg. (1-5cm),Oval,Veined,Terminal,Sweet,Annual (Once),Other,Green,Mimicry,0,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Infusion,Anaphrodisiac,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Crushed,Glue,Medicinal / Other,Crushed,Bitter,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Common,Large Patch (120+),Small (5-25cm),Creeper Vine,Random,Tubers,Smooth,Silver,N/A,Smooth,Brown,N/A,Smooth,Green,N/A,Broad,Stem / Trunk,Lobed (Deeply Indented Margins),Undulate,Hairy & Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Copper,N/A,Budding / Fragmentation,Grain,Water,Bunches,Bell,Avg. (1-5cm),Curly,Dusty,Regular Interval,Sweet,Poly-Annual (2-7 Years),Other,Gold,Spotted,0,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Decoction,Re-Roll,Nutritious / Tasty,Raw,N/A,
Algae,Aquatic,Fresh Water,Uncommon,Medium Patch (12-120),Large (1-10m),Stem / Trunk,Ordered,Rhizoid,Smooth,Green,N/A,Smooth,Green,N/A,Smooth,Brown,N/A,None,Regular Interval,Rhomboid (Diamond),Sinuate & Smooth,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Smooth,Brown,N/A,Budding / Fragmentation,Other,Animal,Spray,Bell,Small (5-10mm),Blade,Smooth,Branch Points,Sweet,Perennial (Yearly),Scaly,Brown,Solid,10+,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,N/A,N/A,N/A,Medicinal / Other,Syrup,Caustic,N/A,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,Edible,Raw,N/A,
Herbaceous,Terrestrial,Hills / Scrub,Very Common,Large Patch (120+),Small (5-25cm),Creeper Vine,Radial,Tap,Other,Yellow,N/A,Flaky,Green,N/A,Smooth,Red,N/A,Compound,Random Interval,Acuminate (Taper to Long Point),Smooth,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5) & Whorls (3-5),Smooth,Yellow,N/A,Seeds,Fruit,Animal,Bunches,Spike,Small (5-10mm),Blade,Smooth,Stem / Trunk,Musky,Annual (Once),Rough,Green & Green,Iridescent,0,2-4,Parasitic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,Medicinal / Other,Vapor / Smoke,Re-Roll,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Steeped,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Radial,Tap,Smooth,Blue,N/A,Other,Violet,N/A,Waxy,Green,N/A,Broad,Regular Interval,Palmate (Hand-Like),Dentate,Waxy,Pinnate (Secondary Veins Paired Oppositely),Pairs (2),Smooth,Brown,N/A,Seeds,Fruit,Animal,Single,Cone,Tiny (<5mm),Blade,Hairy,Branch Points,None,Annual (Once),Waxy,Brown,Mimicry,10+,2-4,Decay,Gravity,Non-Sentient,N/A,Medicinal / Other,Wash,Antiphlogistic,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Forest / Jungle & Plains / Savannah,Very Common,Medium Patch (12-120),Huge (>10m),Stem / Trunk,Radial,Fibrous,Rough,Grey,N/A,Rough,Brown,N/A,Rough,Green,N/A,Broad,Stem / Trunk,Lanceolate (Pointed at Both Ends),Smooth,Waxy,None,Pairs (2),Flaky,White,N/A,Suckers,Fruit,Animal,Spray,Bell,Avg. (1-5cm),Toothed,Hairy,Random Interval,Sweet,Perennial (Yearly),Scaly,Green,Spotted,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Boiled,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Grated,Depressant,
Herbaceous,Aquatic,Fresh Water,Common,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Scaly,Green,N/A,Smooth,Violet,N/A,Smooth,Green & Green,Stripes,Broad,Terminal,Poly-Foliate (2-7 Leaflets),Serrulate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Smooth,Blue,N/A,Budding / Fragmentation,Nut,Gravity,Spray,Spike,Avg. (1-5cm),Blade,Velvety & Sticky,Branch Points,Sweet,Perennial (Yearly),Waxy,Copper,Luminescent,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Edible,Raw,N/A,
Woody,Terrestrial,Marsh / Swamp / Bog,Common,Small Patch (1-12),Small (5-25cm),Creeper Vine,Radial,Tap,Waxy,Yellow & Yellow,Luminescent,Other,Green,N/A,Rough,Green,N/A,Needles,Branch Points,Palmate (Hand-Like),Serate,Waxy,Palmate (Several Primary Veins Diverging from a Point) & Reticulate (Smaller Veins Forming a Network),Clusters (6+),Smooth,Green,N/A,Seeds,Fruit,Animal,Pairs,Sphere,Small (5-10mm),Blade,Velvety,Terminal,Musky,Perennial (Yearly),Rough,Green,Solid,10+,0,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Huge (>10m),Creeper Vine,Radial,Tap,Scaly,Silver,N/A,Rough,Black,N/A,Smooth,Copper,N/A,Compound,Random Interval,Deltoid (Triangular),Undulate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Whorls (3-5),Waxy,Orange,N/A,Seeds,Fruit,Animal,Compound,Cone,Small (5-10mm),Blade,Smooth,Regular Interval,Sweet,Perennial (Yearly),Waxy,Silver,Spotted,10+,2-4,Predaceous,Gravity,Non-Sentient,N/A,Medicinal / Other,Ground,Antiscrufulous,Edible,Raw,N/A,Nutritious / Tasty,Ground,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ground,Mucilaginous,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Waxy,Green,N/A,Smooth,Yellow & Blue,Solid,Rough,Brown,N/A,Broad,Terminal,Falcate (Sickle),Spiny,Scaly,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5),Waxy,Green,N/A,Seeds,Grain,Gravity,Bunches,Spike,Small (5-10mm),Feathery,Sticky,Branch Points,Sweet,Annual (Once),Flaky,Green,Solid,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Poultice,Antiseptic,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Ointment,Mysical / Other,Medicinal / Other,Infusion,Antibiotic,
Herbaceous,Aquatic,Brackish,Common,Medium Patch (12-120),Large (1-10m),Multiple Stems / Trunks,Random,Tap,Smooth,Green,N/A,Other,Blue,N/A,Smooth,Green,N/A,Blades,Terminal,Flabellate (Fan Shaped),Dentate,Hairy,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Smooth,Green,N/A,Seeds,Grain,Wind,Spray,Bell,Large (5-10cm),Blade,Waxy & Waxy,Branch Points,Sweet,Poly-Annual (2-7 Years),Waxy,Green,Spotted,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Raw,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,Medicinal / Other,Juice,Calmative,Nutritious / Tasty,Dried,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Terrestrial,Mountains,Very Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,None,Rhizoid,Smooth,Grey,N/A,Rough,Yellow,N/A,Smooth,Copper,N/A,Broad,Branch Points,Palmate (Hand-Like),Lobate,Waxy,Reticulate (Smaller Veins Forming a Network),Whorls (3-5),Smooth,Blue,N/A,Seeds,Fruit,Water,Single,Cone,Large (5-10cm),Curly & Round,Dusty,Terminal,Sweet,Annual (Once),Scaly,Copper,Phases,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Other,Deodorant,Medicinal / Other,Bath,Laxative,Nutritious / Tasty,Ground,N/A,N/A,N/A,N/A,Medicinal / Other,Infusion,Bitter Tonic,Nutritious / Tasty,Dried,N/A,
Woody,Terrestrial,Plains / Savannah,Very Common,Medium Patch (12-120),Large (1-10m),Stem / Trunk,Radial,Fibrous,Smooth,Green,N/A,Scaly,Yellow,N/A,Waxy,Brown,N/A,Broad,Stem / Trunk,Elliptic (Oval Small or No Point),Serate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Pairs (2) & Clusters (6+),Other,Blue,N/A,Seeds,Nut,Gravity,Single,Bell,Large (5-10cm),Oval,Dusty & Hairy,Stem / Trunk,Sweet,Poly-Annual (2-7 Years),Scaly,Black,Solid,10+,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,Edible,Raw,N/A,N/A,N/A,N/A,Medicinal / Other,Juice,Adjuvant,Nutritious / Tasty,Boiled,N/A,Edible,Boiled,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Random,Fibrous,Smooth,Yellow,N/A,Smooth,Gold,N/A,Smooth,Brown,N/A,Broad,Random Interval,Obovate (Egg Narrow at Base),Crenate,Waxy,Cross-Venulate (Small Veins Connecting Secondary Veins),Whorls (3-5),Rough,Brown,N/A,Budding / Fragmentation,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Heat,Non-Sentient,N/A,Medicinal / Other,Powder,Analgesic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Ground,Hepatic,Medicinal / Other,Poultice,Antibiotic,
Woody,Terrestrial,Marsh / Swamp / Bog,Uncommon,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Ordered,Tap,Flaky & Waxy,Black & Red,Phases & Mottled,Smooth,Violet,N/A,Flaky,Green,N/A,Broad,Random Interval,Cuneate (Wedge Accute Base),Crenate,Scaly,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Black,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Very Rare,Large Patch (120+),Average (25cm-1m),Stem / Trunk & Multiple Stems / Trunks,Radial,Fibrous,Smooth,Silver & Silver,Spotted,Smooth,Gold,N/A,Waxy,Yellow,N/A,Broad,Regular Interval,Spear-Shaped (Pointed Barbbed-Base),Spiny,Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Rough,Blue,N/A,Seeds,Grain,Gravity,Other,Sphere,Small (5-10mm),Oval & Blade,Veined,Random Interval,Sweet,Annual (Once),Other,Yellow,Blushed,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Fomentation,Expectorant,Medicinal / Other,Powder,Sialagogue,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Syrup,Antiphlogistic,Edible,Dried,N/A,
Herbaceous,Avian,Hills / Scrub,Rare,Solitary (1-2),Average (25cm-1m),Stem / Trunk,None,Fibrous,Smooth,Yellow,N/A,Other,Black,N/A,Waxy,Brown,N/A,Broad,Branch Points,Rhomboid (Diamond),Dentate,Smooth,None,Clusters (6+) & Clusters (6+),Waxy,Yellow,N/A,Seeds,Nut,Animal,Compound,Sphere,Small (5-10mm),Thread,Waxy,Branch Points,Sweet,Perennial (Yearly),Rough,Orange,Blushed,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other & Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Crushed,Vesicant,
Herbaceous,Terrestrial,Forest / Jungle,Rare,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Tap,Smooth,Blue,N/A,Smooth,Yellow,N/A,Smooth,Gold,N/A,Broad,Regular Interval,Pedate (Palmate Divided Latteral Lobes),Serrulate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Smooth,Red,N/A,Suckers,Other,Animal,Spray,Cone,Small (5-10mm),Blade,Smooth,Regular Interval,Foul,Annual (Once),Smooth,Brown,Translucent,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Rubbed,Disinfectant,Edible,Boiled,N/A,
Fungus,Terrestrial,Forest / Jungle,Uncommon,Large Patch (120+),Large (1-10m),Multiple Stems / Trunks,None,Rhizoid,Smooth,Grey,N/A,Smooth,Green,N/A,Smooth,Silver,N/A,Scales & Blades,Terminal,Spear-Shaped (Pointed Barbbed-Base),Sinuate,Error: Roll Out of Range,None,Whorls (3-5),Rough,Brown,N/A,Budding / Fragmentation,Spore,Wind,Single,Cone,Avg. (1-5cm),Blade & Wavy,Hairy,Terminal,Sweet,Perennial (Yearly),Smooth,Green,Solid,1-3,5+,Decay,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Raw,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Edible,Blanched,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Ordered,Fibrous,Waxy,Violet,N/A,Rough,Orange,N/A,Rough,Green,N/A,Needles,Branch Points,Cordate (Heart Stem in Cleft),Serrulate,Sticky,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Green,N/A,Seeds,Fruit,Animal,Spray,Disc,Small (5-10mm),Round,Smooth,Terminal,Sweet,Perennial (Yearly),Waxy,Gold,Phases,10+,0,Photo / Chemo-Synthetic,Motile,Non-Sentient,N/A,Edible,Raw,N/A,Nutritious / Tasty,Ground,N/A,Edible,Raw,N/A,Medicinal / Other,Wash,Antiseptic,Non-Edible,N/A,N/A,Medicinal / Other,Cold Extract,Insecticide,
Woody,Terrestrial,Forest / Jungle,Rare,Medium Patch (12-120),Huge (>10m),Multiple Stems / Trunks,Radial,Tap,Flaky,Green,N/A,Scaly,Gold,N/A,Scaly,Brown,N/A,Compound,Terminal,Acicular (Needle),Serate,Waxy,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Waxy,Green,N/A,Suckers,Nut,Gravity,Pairs,Bell,Tiny (<5mm),Curly,Sticky,Random Interval,Sweet,Perennial (Yearly),Rough,Green,Patches,4-9,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Roasted,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Medicinal / Other,Crushed,Hypnotic,Medicinal / Other,Tincture,Expectorant,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Tundra & Forest / Jungle,Common,Medium Patch (12-120),Huge (>10m),Stem / Trunk,Random,Tap,Other,Green,N/A,Smooth,Yellow,N/A,Smooth,Yellow,N/A,Compound,Stem / Trunk,Acuminate (Taper to Long Point),Denticulate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Waxy,Copper,N/A,Suckers,Nut,Gravity,Single,Funnel,Avg. (1-5cm),Wavy,Velvety,Regular Interval,Sweet,Perennial (Yearly),Flaky,Silver,Phases,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Fomentation,Cathartic,N/A,N/A,N/A,Medicinal / Other,Vapor / Smoke,Anthelmintic,Medicinal / Other,Juice,Antiscrufulous,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Scaly,Orange,N/A,Smooth,Green,N/A,Smooth,Yellow,N/A,Blades,Random Interval,Lanceolate (Pointed at Both Ends),Smooth,Waxy,None,Whorls (3-5),Waxy,Green,N/A,Suckers,Fruit,Animal,Spray,Bell,Small (5-10mm),Wavy,Sticky,Regular Interval,Sweet,Annual (Once),Smooth,Green,Mimicry,4-9,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Vapor / Smoke,Cardiac,Medicinal / Other,Whole,Glue,N/A,N/A,N/A,Edible,Dried,N/A,Edible,Raw,N/A,
