1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Aquatic,Salt Water,Common,Large Patch (120+),Small (5-25cm),Stem / Trunk,Radial,Rhizoid,Smooth,Gold,N/A,Smooth,Green,N/A,Smooth,Copper & Orange,Patches,Broad,Stem / Trunk,Acuminate (Taper to Long Point),Sinuate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,Brown,N/A,Budding / Fragmentation,Spore,Wind,Pairs,Funnel,Avg. (1-5cm),Wavy,Hairy,Regular Interval,None,Perennial (Yearly),Waxy,Blue,Blushed,4-9,5+,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Edible,Dried,N/A,Medicinal / Other,Infusion,Vermifuge,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Salt Water,Rare,Solitary (1-2),Huge (>10m),Stem / Trunk,Random,Fibrous,Rough,Black,N/A,Waxy,Orange,N/A,Smooth,Green,N/A,Compound,Random Interval,Reniform (Kidney),Denticulate,Smooth,Reticulate (Smaller Veins Forming a Network),Pairs (2),Smooth,Green & Blue,Solid,Seeds,Spore,Wind,Compound,Sphere,Huge (>10cm),Toothed,Waxy,Regular Interval,Sweet,Perennial (Yearly),Smooth,White,Mottled,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Whole,Antibiotic,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,Medicinal / Other,Tincture,Anaphrodisiac,Medicinal / Other,Juice,Aperient,Medicinal / Other,Cold Extract,Glue,
Herbaceous,Terrestrial,Forest / Jungle,Very Common,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Random,Tap,Scaly,Blue,N/A,Smooth,Blue,N/A,Flaky,Green,N/A,Compound,Branch Points,Poly-Foliate (2-7 Leaflets),Denticulate,Waxy & Smooth,Reticulate (Smaller Veins Forming a Network),Pairs (2),Smooth,Green,N/A,Suckers,Grain,Gravity,Other,Bell,Small (5-10mm),Feathery,Waxy,Terminal,Musky,Poly-Annual (2-7 Years),Scaly,Blue,Iridescent,1-3,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Bath,Antiscorbutic,Edible,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Fungus,Terrestrial,Mountains,Uncommon,Medium Patch (12-120),Tiny (<5cm),Multiple Stems / Trunks,None,Advantageous,Smooth,Green,N/A,Smooth,White,N/A,Smooth,Green,N/A,Blades,Terminal,Lobed (Deeply Indented Margins),Dentate,Waxy,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Rough,Green,N/A,Seeds,Spore,Animal,Bunches,Spike,Tiny (<5mm),Wavy,Sticky,Random Interval,Foul,Perennial (Yearly),Smooth,Grey,Mottled,1-3,2-4,Decay,Gravity,Non-Sentient,N/A,Edible,Blanched,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Edible,Roasted,N/A,
Woody,Terrestrial,Plains / Savannah,Uncommon,Small Patch (1-12),Large (1-10m),Stem / Trunk,Ordered,Fibrous,Rough,Yellow,N/A,Scaly,Copper,N/A,Rough,Black,N/A,Broad,Terminal,Truncate (Squared off Apex),Serrulate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,Orange,N/A,Seeds,Nut,Animal,Pairs,Funnel,Avg. (1-5cm),Blade,Veined,Branch Points,Musky,Annual (Once),Smooth,Green,Phases,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Raw,N/A,
Herbaceous,Sub-Terrestrial,Forest / Jungle,Very Rare,Small Patch (1-12),Large (1-10m),Stem / Trunk,Radial,Fibrous,Smooth,Violet & Blue,Luminescent,Smooth,Green,N/A,Other,Violet,N/A,Blades,Terminal,Pedate (Palmate Divided Latteral Lobes),Undulate,Sticky,Arcute (Secondary Veins Bending Towards Apex),Pairs (2),Smooth,Brown,N/A,Seeds,Nut,Gravity,Spray,Bell,Avg. (1-5cm),Oval,Hairy,Random Interval,Sweet,Perennial (Yearly),Smooth,Orange,Luminescent,0,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Ground,Rubefacient,Medicinal / Other,Bath,Nervine,N/A,N/A,N/A,Medicinal / Other,Wash,Poison,Medicinal / Other,Fomentation,Alterative,Medicinal / Other,Decoction,Aperient,
Herbaceous,Aquatic,Fresh Water,Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Tubers,Smooth,Brown,N/A,Smooth,Copper,N/A,Smooth,Violet,N/A,Broad,Terminal,Ovate (Egg Wide at Base),Ciliate,Hairy,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Smooth,Green,N/A,Budding / Fragmentation,Fruit,Animal,Pairs,Cone,Large (5-10cm),Blade,Velvety,Terminal,None,Other,Waxy,Copper & Grey,Night Closing,10+,5+,Symbiotic,Gravity,Non-Sentient,N/A,Non-Edible & Medicinal / Other,N/A,N/A,Edible,Dried,N/A,Medicinal / Other,Ground,Euphoriant,N/A,N/A,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle,Very Rare,Medium Patch (12-120),Large (1-10m),Stem / Trunk,Radial,Advantageous,Smooth,Green,N/A,Flaky,Silver,N/A,Rough,Brown,N/A,Compound,Branch Points,Deltoid (Triangular),Dentate,VelvetyDusty,Dichotomous (Veins Branching in Symmetric Pairs),Whorls (3-5),Rough,Green,N/A,Seeds,Fruit,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Syrup,Re-Roll,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Small (5-25cm),Multiple Stems / Trunks,Random,Tap,Smooth,Yellow,N/A,Smooth,Copper & Green,Mottled,Waxy,Blue,N/A,Broad,Random Interval,Spear-Shaped (Pointed Barbbed-Base),Sinuate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Rough,Black,N/A,Budding / Fragmentation,Grain,Gravity,Compound,Complex,Small (5-10mm),Thread,Smooth,Terminal,Sweet,Annual (Once),Waxy,Red,Blushed,1-3,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Raw,N/A,Medicinal / Other,Essence,Balsam,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Re-Roll,Acrid,Medicinal / Other,Poultice,Cardiac,
Algae,Aquatic,Fresh Water,Uncommon,Small Patch (1-12),Large (1-10m),Colonial Mass,Random,None,Rough,Black,N/A,Smooth,Silver,N/A,Smooth,Orange,N/A,None,Random Interval,Cuneate (Wedge Accute Base),Smooth,Sticky,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Smooth,Violet,N/A,Budding / Fragmentation & Budding / Fragmentation,Spore,Animal,Bunches,Disc,Small (5-10mm),Blade,Sticky,Branch Points,Foul,Poly-Annual (2-7 Years),Smooth,Green,Patches,1-3,5+,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Average (25cm-1m),Creeper Vine,Ordered,Tap,Smooth,Brown,N/A,Other,Silver & Red,Stripes,Rough,Orange,N/A,Blades,Branch Points,Poly-Foliate (2-7 Leaflets),Smooth,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Waxy,White,N/A,Seeds,Grain,Wind,Compound,Disc,Small (5-10mm),Curly,Sticky,Regular Interval,Sweet,Other,Smooth,Yellow,Phases,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Raw,N/A,Edible,Blanched,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,
Woody,Terrestrial,Plains / Savannah,Very Rare,Solitary (1-2),Large (1-10m),Stem / Trunk,Radial,Fibrous,Flaky,Green,N/A,Flaky,Brown,N/A,Rough,Brown,N/A,Broad,Regular Interval,Cordate (Heart Stem in Cleft),Undulate,Waxy,None,Pairs (2),Rough,Brown,N/A,Seeds,Nut,Gravity,Pairs,Spike,Huge (>10cm),Blade,Veined,Branch Points,None,Annual (Once),Smooth,Gold,Solid,0,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Grey,N/A,Other,Yellow,N/A,Smooth,Copper,N/A,Compound,Terminal,Spatulate (Spoon),Sinuate,VelvetyDusty & VelvetyDusty,Cross-Venulate (Small Veins Connecting Secondary Veins),Pairs (2),Smooth,Green,N/A,Seeds,Grain,Gravity,Spray,Disc,Avg. (1-5cm),Oval,Smooth,Random Interval,Sweet,Poly-Annual (2-7 Years),Waxy,White,Blushed,4-9,5+,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Edible,Dried,N/A,
Herbaceous,Sub-Terrestrial,Plains / Savannah,Very Common,Solitary (1-2),Average (25cm-1m),Creeper Vine,Ordered,Fibrous,Smooth,Green,N/A,Waxy,Copper,N/A,Smooth,Green,N/A,Broad,Branch Points,Obcordate (Heart Stem at Point),Dentate,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Smooth,Gold,N/A,Seeds,Grain,Animal,Other,Sphere,Small (5-10mm),Wavy,Waxy,Terminal,Sweet,Perennial (Yearly),Smooth,Black,Night Closing,4-9,2-4,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Medicinal / Other,Infusion,Anthelmintic,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Decoction,Irritant,
Woody,Terrestrial,Plains / Savannah,Common,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Rough,Green,N/A,Smooth,Green,N/A,Waxy,Yellow,N/A,Broad,Regular Interval,Flabellate (Fan Shaped),Spiny & Undulate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Smooth,Blue,N/A,Seeds,Fruit,Animal,Pairs,Bell,Tiny (<5mm),Oval,Veined,Random Interval & Terminal,Musky,Poly-Annual (2-7 Years),Smooth,Green,Phases,4-9,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Powder,Specific,Edible,Roasted,N/A,Edible,Blanched,N/A,Medicinal / Other,Infusion,Abortifacient,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Ordered,Fibrous,Waxy,Grey,N/A,Smooth,Green,N/A,Smooth,Brown,N/A,Broad,Random Interval,Cuneate (Wedge Accute Base) & Obtuse (Bluntly Tipped),Smooth & Lobate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Scaly,Red,N/A,Seeds,Grain,Wind,Compound,Sphere,Avg. (1-5cm),Toothed,Dusty,Regular Interval,Foul,Annual (Once),Smooth,Red,Solid & Stripes,4-9,5+,Predaceous,Light,Non-Sentient,N/A,Medicinal / Other,Grated,Re-Roll,Edible,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Bath,Depressant,
Algae,Aquatic,Fresh Water,Uncommon,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Ordered,Advantageous,Rough,Silver,N/A,Other,Brown,N/A,Flaky,Blue,N/A,None,Branch Points,Lanceolate (Pointed at Both Ends),Spiny,VelvetyDusty,Dichotomous (Veins Branching in Symmetric Pairs),Whorls (3-5),Smooth,Grey,N/A,Budding / Fragmentation,Spore,Wind,Single,Sphere,Tiny (<5mm),Wavy,Velvety,Terminal,Sweet,Annual (Once),Smooth,Copper,Night Blooming,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Dried,N/A,
Woody,Terrestrial,Plains / Savannah,Very Rare,Medium Patch (12-120),Large (1-10m),Creeper Vine,Radial,Fibrous,Smooth,Green,N/A,Rough,Orange,N/A,Rough,Gold,N/A,Broad,Random Interval,Obtuse (Bluntly Tipped),Undulate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Rough,Green & White,Stripes,Seeds,Grain,Wind,Bunches,Bell,Avg. (1-5cm),Thread & Blade,Velvety,Stem / Trunk,Sweet,Annual (Once),Smooth,Black,Solid,1-3,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Re-Roll,Antiperodic,Edible,Boiled,N/A,
Herbaceous,Terrestrial,Desert / Waste,Common,Solitary (1-2),Small (5-25cm),Stem / Trunk,Random,Tap,Smooth,Blue,N/A,Smooth,Green,N/A,Smooth,Red,N/A,Compound,Terminal,Acuminate (Taper to Long Point),Smooth,Waxy,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Violet,N/A,Seeds,Fruit,Gravity,Single,Bell,Large (5-10cm),Toothed,Velvety,Regular Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Silver,Mottled,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Boiled,N/A,Nutritious / Tasty,Ground,N/A,N/A,N/A,N/A,Medicinal / Other,Fomentation,Antiphlogistic,Medicinal / Other,Crushed,Laxative,
Herbaceous,Terrestrial,Desert / Waste,Common,Small Patch (1-12),Small (5-25cm),Stem / Trunk,Random,Tap,Smooth,Red,N/A,Scaly,Green,N/A,Smooth,Green & Grey,Solid,Broad,Stem / Trunk,Lobed (Deeply Indented Margins),Sinuate,Scaly,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Waxy,Grey,N/A,Other,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity & Gravity,Non-Sentient,N/A,Edible,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Infusion,Stimulant,
Woody,Terrestrial,Hills / Scrub,Rare,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Radial,Fibrous,Rough,Green,N/A,Rough,Brown,N/A,Flaky,Brown,N/A,Compound,Terminal,Subulate (Awl),Spiny,Scaly,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Rough,Gold,N/A,Seeds,Other,Gravity,Bunches,Bell,Huge (>10cm),Wavy,Hairy,Terminal,Musky,Poly-Annual (2-7 Years),Waxy,Grey,Patches,1-3,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Vapor / Smoke,Nervine,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Ground,N/A,
Woody,Terrestrial,Hills / Scrub,Very Common,Medium Patch (12-120),Large (1-10m),Creeper Vine,Ordered,Tap,Rough,Grey,N/A,Smooth,Yellow,N/A,Smooth,Brown,N/A,Broad,Terminal,Cordate (Heart Stem in Cleft),Serate,Waxy,Reticulate (Smaller Veins Forming a Network),Whorls (3-5),Smooth,Green,N/A,Seeds,Nut,Water,Single,Disc,Small (5-10mm),Blade,Dusty,Terminal,Sweet,Poly-Annual (2-7 Years),Flaky,Green,Iridescent,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Rubbed,Counterirritant,Nutritious / Tasty,Raw,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Average (25cm-1m),Stem / Trunk,None,None,Scaly,Orange,N/A,Smooth,Silver,N/A,Other,Gold,N/A,Blades,Terminal,Subulate (Awl),Dentate,Waxy,Dichotomous (Veins Branching in Symmetric Pairs),Whorls (3-5),Rough,Yellow,N/A,Suckers,Spore,Gravity,Pairs,Sphere,Small (5-10mm),Thread,Hairy,Random Interval,None,Perennial (Yearly),Smooth,Green,Blushed,1-3,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Powder,Bitter Tonic,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Nutritious / Tasty,Raw,N/A,
Woody,Terrestrial,Plains / Savannah,Rare,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Tubers,Waxy,Yellow,N/A,Flaky,Silver,N/A,Flaky,Yellow,N/A,Needles,Regular Interval,Deltoid (Triangular),Sinuate & Dentate,Waxy,Reticulate (Smaller Veins Forming a Network),Singles (1),Rough,Green,N/A,Seeds,Fruit,Gravity,Pairs,Bell,Avg. (1-5cm),Feathery,Veined,Terminal,Sweet,Annual (Once),Scaly,Copper,Night Closing,4-9,0,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Ground,N/A,Nutritious / Tasty,Roasted,N/A,Edible,Steeped,N/A,Medicinal / Other,Ground,Wax,Medicinal / Other,Ointment,Nauseant,Medicinal / Other,Poultice,Anthelmintic,
Herbaceous,Aquatic,Fresh Water,Uncommon,Solitary (1-2),Average (25cm-1m),Creeper Vine,Random,Fibrous,Smooth,Black,N/A,Smooth,Silver,N/A,Other,Red & Copper,Spotted,Broad,Branch Points,Lanceolate (Pointed at Both Ends),Sinuate,VelvetyDusty,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Waxy,Red,N/A,Seeds,Spore,Wind,Single,Bell,Small (5-10mm),Toothed,Sticky,Branch Points,Musky,Annual (Once),Waxy,Green,Patches & Stripes,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Blanched,N/A,Medicinal / Other,Infusion,Anaphrodisiac,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Dried,N/A,Medicinal / Other,Ointment,Emmenagogue,
Woody,Sub-Terrestrial,Forest / Jungle,Uncommon,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Ordered,Fibrous,Waxy,Violet,N/A,Smooth,Yellow,N/A,Rough,Gold,N/A,Broad,Branch Points,Falcate (Sickle),Undulate,Error: Roll Out of Range,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Scaly,Grey,N/A,Seeds,Fruit,Animal,Bunches,Cone,Small (5-10mm),Blade,Waxy,Terminal,Sweet,Annual (Once),Rough,Blue,Spotted,1-3,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Raw,N/A,
Woody,Terrestrial,Plains / Savannah,Rare,Large Patch (120+),Large (1-10m),Stem / Trunk,Radial,Tap,Smooth,Copper,N/A,Rough,Brown,N/A,Scaly,Blue,N/A,Broad,Terminal,Acuminate (Taper to Long Point),Smooth,Sticky,None,Pairs (2),Rough,Red,N/A,Seeds,Fruit,Water,Pairs,Bell,Small (5-10mm),Oval,Velvety,Regular Interval,Other / Specific,Annual (Once),Smooth,Brown,Mottled,4-9,2-4,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Medicinal / Other,Poultice,Anticoagulant,Nutritious / Tasty,Dried,N/A,Edible,Blanched,N/A,Nutritious / Tasty,Raw,N/A,Edible,Roasted,N/A,Edible,Ground,N/A,
Herbaceous,Aquatic,Salt Water,Very Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Radial,Fibrous,Smooth,Violet,N/A,Smooth,Orange,N/A,Smooth,Violet,N/A,Broad,Branch Points,Reniform (Kidney),Denticulate,Smooth,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5),Smooth,Gold,N/A,Suckers,Grain,Water,Bunches,Complex,Tiny (<5mm),Wavy,Smooth,Branch Points,None,Poly-Annual (2-7 Years),Smooth,Copper,Mimicry,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Bath,Narcotic,Medicinal / Other,Wash,Vermifuge,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Boiled,N/A,Medicinal / Other,Infusion,Vermicide,
Woody,Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Huge (>10m),Stem / Trunk,Random,Tap,Rough,Green & Brown,Iridescent,Smooth,Brown,N/A,Other,Green,N/A,Broad,Terminal,Poly-Foliate (2-7 Leaflets),Serrulate,Sticky,Cross-Venulate (Small Veins Connecting Secondary Veins),Pairs (2),Scaly,Yellow,N/A,Seeds,Spore,Wind,Bunches,Cone,Small (5-10mm),Wavy,Waxy,Regular Interval,Foul,Other,Scaly,Red,Night Closing,1-3,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Ground,N/A,Nutritious / Tasty,Roasted,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Ground,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Plains / Savannah,Rare,Small Patch (1-12),Large (1-10m),Colonial Mass,Random,Tap,Scaly,Grey,N/A,Rough,White,N/A,Smooth,Green,N/A,Broad,Random Interval,Elliptic (Oval Small or No Point),Spiny,Waxy,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Waxy,Silver,N/A,Seeds,Fruit,Animal,Pairs,Cone,Small (5-10mm),Wavy,Smooth & Waxy,Regular Interval,Foul,Perennial (Yearly),Waxy,Brown,Stripes,1-3,5+,Decay,Light,Non-Sentient,N/A,Medicinal / Other,Bath,Adjuvant,Medicinal / Other,Other,Restorative,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Salt Water,Rare,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Smooth,Green,N/A,Flaky,Black,N/A,Smooth,Orange,N/A,Compound,Stem / Trunk,Poly-Foliate (2-7 Leaflets),Smooth,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Waxy,Green,N/A,Budding / Fragmentation,Fruit,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Boiled,N/A,Edible,Boiled,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Rare,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,None,Fibrous,Waxy,Green,N/A,Smooth,Violet,N/A,Waxy,Gold,N/A,Compound,Random Interval,Pinnatisect (Deep Opposite Lobing),Sinuate,Hairy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Rough,Yellow,N/A,Seeds,Spore,Animal,Bunches,Disc,Avg. (1-5cm),Oval,Hairy,Terminal,Foul,Perennial (Yearly),Scaly,White,Luminescent,1-3,0,Other,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Tincture,Nervine,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Ordered,Fibrous,Smooth,Grey,N/A,Rough,Yellow,N/A,Smooth,Grey,N/A,Needles,Random Interval,Cuneate (Wedge Accute Base),Serate,VelvetyDusty,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Smooth,Silver,N/A,Seeds,Grain,Animal,Bunches,Cone,Tiny (<5mm),Oval,Smooth,Regular Interval,Sweet,Perennial (Yearly),Waxy,Green,Stripes,4-9,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Steeped,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Vapor / Smoke,Vermifuge,Medicinal / Other,Juice,Nephretic,
